PERMNO,date,TICKER,PRC
90441,20140430,FOXA,32.02
90441,20140530,FOXA,35.41
90441,20140630,FOXA,35.15
90441,20140731,FOXA,31.67
90441,20140829,FOXA,35.42
90441,20140930,FOXA,34.29
90441,20141031,FOXA,34.48
90441,20141128,FOXA,36.8
90441,20141231,FOXA,38.405
90441,20150130,FOXA,33.16
90441,20150227,FOXA,35
90441,20150331,FOXA,33.84
90441,20150430,FOXA,34.08
90441,20150529,FOXA,33.6
90441,20150630,FOXA,32.545
90441,20150731,FOXA,34.49
90441,20150831,FOXA,27.39
90441,20150930,FOXA,26.98
90441,20151030,FOXA,30.69
90441,20151130,FOXA,29.51
90441,20151231,FOXA,27.16
90441,20160129,FOXA,26.97
90441,20160229,FOXA,27.02
90441,20160331,FOXA,27.88
90441,20160429,FOXA,30.26
90441,20160531,FOXA,28.88
90441,20160630,FOXA,27.05
90441,20160729,FOXA,26.64
90441,20160831,FOXA,24.54
90441,20160930,FOXA,24.22
90441,20161031,FOXA,26.27
90441,20161130,FOXA,28.11
90441,20161230,FOXA,28.04
90441,20170131,FOXA,31.38
90441,20170228,FOXA,29.92
90441,20170331,FOXA,32.39
90441,20170428,FOXA,30.54
90441,20170531,FOXA,27.12
90441,20170630,FOXA,28.34
90441,20170731,FOXA,29.1
90441,20170831,FOXA,27.59
90441,20170929,FOXA,26.38
90441,20171031,FOXA,26.15
90441,20171130,FOXA,31.94
90441,20171229,FOXA,34.53
90441,20180131,FOXA,36.9
90441,20180228,FOXA,36.82
90441,20180329,FOXA,36.69
90441,20180430,FOXA,36.56
90441,20180531,FOXA,38.55
90441,20180629,FOXA,49.69
90441,20180731,FOXA,45
90441,20180831,FOXA,45.4
90441,20180928,FOXA,46.33
90441,20181031,FOXA,45.52
90441,20181130,FOXA,49.47
90441,20181231,FOXA,48.12
90442,20130131,NWS,28.24
90442,20130228,NWS,29.27
90442,20130328,NWS,30.76
90442,20130430,NWS,31.12
90442,20130531,NWS,32.24
90442,20130628,NWS,32.82
90442,20130731,FOX,29.99
90442,20130830,FOX,31.39
90442,20130930,FOX,33.4
90442,20131031,FOX,34.015
90442,20131129,FOX,33.03
90442,20131231,FOX,34.6
90442,20140131,FOX,31.24
90442,20140228,FOX,32.55
90442,20140331,FOX,31.12
90442,20140430,FOX,31.32
90442,20140530,FOX,34.46
90442,20140630,FOX,34.23
90442,20140731,FOX,31.66
90442,20140829,FOX,34.44
90442,20140930,FOX,33.31
90442,20141031,FOX,33.17
90442,20141128,FOX,35.36
90442,20141231,FOX,36.89
90442,20150130,FOX,31.85
90442,20150227,FOX,34.04
90442,20150331,FOX,32.88
90442,20150430,FOX,33.35
90442,20150529,FOX,33.44
90442,20150630,FOX,32.22
90442,20150731,FOX,33.52
90442,20150831,FOX,27.66
90442,20150930,FOX,27.07
90442,20151030,FOX,30.88
90442,20151130,FOX,29.95
90442,20151231,FOX,27.23
90442,20160129,FOX,27.1
90442,20160229,FOX,27.16
90442,20160331,FOX,28.2
90442,20160429,FOX,30.12
90442,20160531,FOX,29.24
90442,20160630,FOX,27.25
90442,20160729,FOX,27.03
90442,20160831,FOX,24.85
90442,20160930,FOX,24.74
90442,20161031,FOX,26.39
90442,20161130,FOX,28.06
90442,20161230,FOX,27.25
90442,20170131,FOX,31.01
90442,20170228,FOX,29.35
90442,20170331,FOX,31.78
90442,20170428,FOX,29.86
90442,20170531,FOX,26.9
90442,20170630,FOX,27.87
90442,20170731,FOX,28.69
90442,20170831,FOX,27.1
90442,20170929,FOX,25.79
90442,20171031,FOX,25.45
90442,20171130,FOX,31.15
90442,20171229,FOX,34.12
90442,20180131,FOX,36.49
90442,20180228,FOX,36.42
90442,20180329,FOX,36.37
90442,20180430,FOX,36.07
90442,20180531,FOX,38.17
90442,20180629,FOX,49.27
90442,20180731,FOX,44.42
90442,20180831,FOX,44.9
90442,20180928,FOX,45.82
90442,20181031,FOX,45.18
90442,20181130,FOX,49.03
90442,20181231,FOX,47.78
90454,20130131,MKTX,37.81
90454,20130228,MKTX,39.06
90454,20130328,MKTX,37.3
90454,20130430,MKTX,42.32
90454,20130531,MKTX,43.36
90454,20130628,MKTX,46.75
90454,20130731,MKTX,51.7
90454,20130830,MKTX,50.76
90454,20130930,MKTX,59.954
90454,20131031,MKTX,65.23
90454,20131129,MKTX,70.37
90454,20131231,MKTX,66.928
90454,20140131,MKTX,62.74
90454,20140228,MKTX,59.04
90454,20140331,MKTX,59.22
90454,20140430,MKTX,53.83
90454,20140530,MKTX,53.35
90454,20140630,MKTX,54.06
90454,20140731,MKTX,56.23
90454,20140829,MKTX,58.92
90454,20140930,MKTX,61.86
90454,20141031,MKTX,64.65
90454,20141128,MKTX,65.57
90454,20141231,MKTX,71.71
90454,20150130,MKTX,75.97
90454,20150227,MKTX,79.59
90454,20150331,MKTX,82.9
90454,20150430,MKTX,85.85
90454,20150529,MKTX,88.45
90454,20150630,MKTX,92.77
90454,20150731,MKTX,97.8
90454,20150831,MKTX,90.42
90454,20150930,MKTX,92.88
90454,20151030,MKTX,101.31
90454,20151130,MKTX,106.78
90454,20151231,MKTX,111.59
90454,20160129,MKTX,116.23
90454,20160229,MKTX,118.46
90454,20160331,MKTX,124.83
90454,20160429,MKTX,122.76
90454,20160531,MKTX,139.94
90454,20160630,MKTX,145.39999
90454,20160729,MKTX,161.66
90454,20160831,MKTX,168.53999
90454,20160930,MKTX,165.59
90454,20161031,MKTX,150.75999
90454,20161130,MKTX,165.77
90454,20161230,MKTX,146.92
90454,20170131,MKTX,187.25
90454,20170228,MKTX,195.23
90454,20170331,MKTX,187.49001
90454,20170428,MKTX,192.52
90454,20170531,MKTX,190.58
90454,20170630,MKTX,201.10001
90454,20170731,MKTX,202.89
90454,20170831,MKTX,192.95
90454,20170929,MKTX,184.50999
90454,20171031,MKTX,174
90454,20171130,MKTX,195.27
90454,20171229,MKTX,201.75
90454,20180131,MKTX,196.21001
90454,20180228,MKTX,202.39999
90454,20180329,MKTX,217.44
90454,20180430,MKTX,198.63
90454,20180531,MKTX,213.64999
90454,20180629,MKTX,197.86
90454,20180731,MKTX,193.77
90454,20180831,MKTX,189.82001
90454,20180928,MKTX,178.49001
90454,20181031,MKTX,209.67
90454,20181130,MKTX,217.73
90454,20181231,MKTX,211.31
90505,20130131,LVS,55.25
90505,20130228,LVS,51.49
90505,20130328,LVS,56.35
90505,20130430,LVS,56.25
90505,20130531,LVS,57.9
90505,20130628,LVS,52.93
90505,20130731,LVS,55.57
90505,20130830,LVS,56.35
90505,20130930,LVS,66.42
90505,20131031,LVS,70.22
90505,20131129,LVS,71.68
90505,20131231,LVS,78.87
90505,20140131,LVS,76.52
90505,20140228,LVS,85.25
90505,20140331,LVS,80.78
90505,20140430,LVS,79.13
90505,20140530,LVS,76.52
90505,20140630,LVS,76.22
90505,20140731,LVS,73.85
90505,20140829,LVS,66.51
90505,20140930,LVS,62.21
90505,20141031,LVS,62.26
90505,20141128,LVS,63.69
90505,20141231,LVS,58.16
90505,20150130,LVS,54.37
90505,20150227,LVS,56.9
90505,20150331,LVS,55.04
90505,20150430,LVS,52.88
90505,20150529,LVS,50.83
90505,20150630,LVS,52.57
90505,20150731,LVS,56.04
90505,20150831,LVS,46.23
90505,20150930,LVS,37.97
90505,20151030,LVS,49.51
90505,20151130,LVS,44.06
90505,20151231,LVS,43.84
90505,20160129,LVS,45.1
90505,20160229,LVS,48.28
90505,20160331,LVS,51.68
90505,20160429,LVS,45.15
90505,20160531,LVS,46.24
90505,20160630,LVS,43.49
90505,20160729,LVS,50.65
90505,20160831,LVS,50.21
90505,20160930,LVS,57.54
90505,20161031,LVS,57.88
90505,20161130,LVS,62.67
90505,20161230,LVS,53.41
90505,20170131,LVS,52.58
90505,20170228,LVS,52.95
90505,20170331,LVS,57.07
90505,20170428,LVS,58.99
90505,20170531,LVS,59.13
90505,20170630,LVS,63.89
90505,20170731,LVS,61.61
90505,20170831,LVS,62.21
90505,20170929,LVS,64.16
90505,20171031,LVS,63.38
90505,20171130,LVS,69.29
90505,20171229,LVS,69.49
90505,20180131,LVS,77.52
90505,20180228,LVS,72.81
90505,20180329,LVS,71.9
90505,20180430,LVS,73.33
90505,20180531,LVS,80.61
90505,20180629,LVS,76.36
90505,20180731,LVS,71.9
90505,20180831,LVS,65.42
90505,20180928,LVS,59.33
90505,20181031,LVS,51.03
90505,20181130,LVS,54.94
90505,20181231,LVS,52.05
90520,20130131,CE,46.88
90520,20130228,CE,46.85
90520,20130328,CE,44.05
90520,20130430,CE,49.41
90520,20130531,CE,49.35
90520,20130628,CE,44.8
90520,20130731,CE,48.06
90520,20130830,CE,49.24
90520,20130930,CE,52.79
90520,20131031,CE,56.01
90520,20131129,CE,56.13
90520,20131231,CE,55.31
90520,20140131,CE,50.64
90520,20140228,CE,53.39
90520,20140331,CE,55.51
90520,20140430,CE,61.43
90520,20140530,CE,62.7
90520,20140630,CE,64.28
90520,20140731,CE,58.21
90520,20140829,CE,62.54
90520,20140930,CE,58.52
90520,20141031,CE,58.73
90520,20141128,CE,60.07
90520,20141231,CE,59.96
90520,20150130,CE,53.76
90520,20150227,CE,57.11
90520,20150331,CE,55.86
90520,20150430,CE,66.36
90520,20150529,CE,68.85
90520,20150630,CE,71.88
90520,20150731,CE,65.92
90520,20150831,CE,60.64
90520,20150930,CE,59.17
90520,20151030,CE,71.05
90520,20151130,CE,70.75
90520,20151231,CE,67.33
90520,20160129,CE,63.67
90520,20160229,CE,60.34
90520,20160331,CE,65.5
90520,20160429,CE,70.7
90520,20160531,CE,70.48
90520,20160630,CE,65.45
